401570,39113,708059,503885,883156|83632|37122|948837|520924|12688|553634|752424|167335|707121|957363|699955|634584|720836|33093|,90523|69425|120708|642612|447003|977882|771448|258058|79910|32913|283285|602161|997595|473583|838592|,995731|418391|43667|180336|630096|708324|887661|458034|397851|826510|647785|145286|853618|718358|367285|,366823|293752|30528|986609|901288|373936|494087|335411|360762|260184|761969|245939|1994|499168|765757|,775706|78919|969797|286584|436514|377473|328847|16878|608873|229677|768163|198398|409624|836613|267077|,722695|52458|599756|839790|639294|2460|102895|595846|132770|59696|820487|514303|388550|737629|516092|,498894|926541|536214|397379|749318|640693|126261|995527|60242|17994|354756|75622|374478|929466|507688|,794002|298307|831433|948843|353304|91581|763739|225444|314237|355339|437294|999877|297860|953491|940459|,849601|865293|528911|775313|185688|316823|459368|603537|728768|422374|750701|131129|470961|196992|140912|,316296|790798|953169|126269|212448|402731|893806|573752|605785|987327|150198|352914|810993|158503|553941|,999079|919202|981844|540898|191416|114124|973203|682600|489344|693842|373047|837122|354485|358913|875301|,542880|938332|621546|689084|307110|883721|176592|600479|916659|640498|200253|583776|129535|402159|364079|,1635,276099,11139,1569,49055046048049000000000000000000000000001565,50053054050055046056053000000000000000001565,48046048058000000000000000000000000000001565,48046048049000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048055045048051000000000001565,49057057052045048055045048056000000000001565,49057057052045048055045048052000000000001565,84065075069032066065067075032082069084086648,65073083000000000000000000000000000000001565,102105110097108044032112101110100105110104598,77
718538,230301,397905,549936,21963|217312|511388|666307|195964|402906|568226|281338|979663|258879|627517|236389|196116|681|154536|,20900|142312|637429|390010|28638|903482|169866|241601|864394|555259|748410|793207|451562|19426|882112|,473763|391512|590105|467689|896719|668409|686087|292880|562146|80654|270459|498754|68441|778601|410482|,354560|451430|442492|789637|715170|581221|286605|696754|601304|830711|557125|733700|844428|210685|400552|,452962|781091|149363|840736|226930|401763|666598|603314|845416|574959|637971|229586|931311|404077|827230|,488465|658674|688456|614572|40628|751303|778385|797725|364129|270904|582208|445161|275315|764016|123801|,104598|881324|439039|517546|931539|11018|651978|320496|406325|398130|904786|97434|51083|20617|767839|,718437|781023|42850|558472|655334|851340|627409|737186|799334|932599|784734|283139|138023|960747|876117|,875058|175237|66645|49531|772140|77944|470744|119707|644949|678454|890382|573950|862138|692917|364573|,184120|817919|521358|871857|326367|761130|478397|468891|189591|681866|675589|208518|539017|637189|706417|,936273|903666|256253|32500|208526|815831|47711|15922|280023|668055|964680|259224|733832|598745|514259|,255013|259932|243043|38915|349196|284583|241484|941770|982066|66157|879690|321012|629010|979038|581285|,1635,76570,6577,1570,51046048049000000000000000000000000000001565,50057051055046048049000000000000000000001565,48046048058000000000000000000000000000001565,48046048053000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048054045048055000000000001565,49057057052045048055045050056000000000001565,49057057052045048054045049054000000000001565,78079078070000000000000000000000000000001565,77065073077000000000000000000000000000001565,32098108105116104101108121032102105110098674,78
556723,98880,665775,325453,520135|576523|480278|304902|426570|549755|479202|64449|760213|978681|161012|224839|232786|856782|844574|,484686|402656|510148|984790|448110|64156|354921|785494|575981|549010|528625|191060|312502|110400|727867|,787801|273065|835971|715116|56001|441868|28257|589752|698574|687454|281202|901311|84328|742092|350187|,718227|550837|69373|81480|916952|744081|715976|79894|811589|784042|982149|561306|970439|642747|71873|,734177|168324|135075|758027|698342|369532|626913|440683|178777|339276|909679|744947|818770|564237|653175|,954029|675538|182873|335606|109043|656497|113709|329132|788254|836586|117418|895549|681366|516351|764790|,131560|265|401482|50175|690273|842935|785058|75104|794508|641961|221862|276636|62744|736577|560169|,801735|211062|651437|332858|510659|216693|464502|671630|532968|792572|374325|518540|946685|642723|795428|,531317|115235|332334|173906|241583|638034|684070|722288|515436|35898|821974|383561|700987|292363|69471|,581519|222955|8272|239224|907024|951256|130870|528070|610696|955155|685291|829524|170127|296434|168994|,178415|729139|811889|786738|49121|880992|707715|807262|832008|422140|148857|760752|936658|286031|104910|,43838|108823|349536|988492|418382|643026|318491|955615|391254|995517|959021|188917|709916|366793|393202|,1635,185706,15725,1571,52050046048049000000000000000000000000001565,53049052049051046056057000000000000000001565,48046048056000000000000000000000000000001565,48046048053000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048055045051050000000000001565,49057057052045048055045050055000000000001565,49057057052045048056045050057000000000001565,68069076073086069082032073078032080069083649,82069071032065073083000000000000000000001565,116101099116032114101103117108097114044033681,79
895054,838396,806263,676358,468645|481736|131670|783032|356923|289033|746329|794973|616380|636964|187028|890944|82064|596120|278163|,239095|280385|145188|541207|941841|45572|570949|982062|992939|663270|439645|668654|992482|984468|790576|,332045|571042|565639|74695|412832|670045|532490|148215|486638|551640|859945|601724|170801|844895|87672|,731070|534696|126105|358589|948342|848859|852982|225979|455018|651949|795204|894172|565204|60823|274657|,423866|262881|412743|120075|790153|701717|179796|584147|207141|177419|220124|817457|453684|751194|833916|,469104|983352|575380|113067|294282|758452|211560|75827|850510|770935|303591|788045|839357|942345|608163|,334553|721653|845169|253235|965239|797445|452769|610516|731653|151455|310592|458474|118709|45483|732818|,498276|755145|776568|265669|380541|971630|866957|447322|518750|140851|655966|895917|571936|364260|689178|,980131|313456|703495|773729|154736|836492|827442|469267|494146|479913|19847|151556|87054|807351|751310|,3019|590197|733436|854381|907514|985554|556317|558278|322408|956899|570556|48301|553|690513|417594|,582084|962399|142173|399517|924342|254634|211305|252365|609868|365690|371169|819833|662383|844358|486148|,983|294779|631637|394899|50568|168315|496058|492884|954265|310599|194269|167747|215846|97015|980403|,1635,38574,3576,1572,50051046048049000000000000000000000000001565,50049055051053046048049000000000000000001565,48046048054000000000000000000000000000001565,48046048049000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045049048045048052000000000001565,49057057052045048056045048055000000000001565,49057057052045049048045050053000000000001565,78079078070000000000000000000000000000001565,83072073081000000000000000000000000000001565,110100105110103032097099099111117110116116598,80
563030,664089,916867,267791,107436|760720|970233|246034|650961|467165|348697|879871|466160|971622|818896|567209|165526|691309|239951|,915021|127518|877803|631560|4220|355583|372053|90053|920881|553198|209152|853605|880065|978417|584416|,111859|792048|416002|929324|900644|185759|692124|343582|120365|484899|342757|221590|792319|23986|428791|,330142|916384|783863|473996|255112|212583|987141|391302|856884|415892|363367|108121|632110|272329|362646|,257110|886388|894569|958148|648020|87828|734988|317205|120253|611316|268316|674029|557554|867692|942351|,360804|709724|166797|897729|832342|234256|451461|702253|227544|717022|33498|502280|472645|769783|589908|,481338|964662|118136|158008|961017|217167|239319|340846|104452|427958|383401|118724|362362|920735|318413|,562955|972692|999107|220729|191135|422021|137071|754783|843205|889901|448569|133243|460205|193268|76109|,458172|55382|813577|539301|799500|259984|714999|813463|61054|988317|358497|939592|253011|16113|319258|,629374|182185|964889|399267|222676|435009|247480|561794|469382|963435|50283|293883|765036|107856|976782|,184622|911364|92060|406360|373260|520744|922822|145570|791607|297758|348605|541893|867830|221262|562864|,801824|870354|720142|500986|276089|457616|423898|314729|159355|376394|511967|689834|235549|312364|778486|,1636,129822,19835,1567,56046048049000000000000000000000000000001565,49048050055052046048049000000000000000001565,48046048052000000000000000000000000000001565,48046048057000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048049045049051000000000001565,49057057052045048050045050056000000000001565,49057057052045048049045049053000000000001565,84065075069032066065067075032082069084086648,70079067000000000000000000000000000000001565,103103108101046032099097114101102117108109687,81
676370,400547,110792,648814,806283|241470|461463|104194|517017|529423|401165|529961|329096|775370|396503|352589|611380|685493|961524|,73811|620469|58126|674925|751129|438309|796172|428594|50622|424462|407166|379539|410650|327349|926864|,853336|775758|661117|758381|504573|214263|557306|598270|875661|331772|34643|616399|186841|528583|125715|,330451|794517|708881|761228|871230|881232|866261|644776|314256|767055|72230|297933|171570|254661|897052|,869612|779704|943408|469354|872999|992263|358226|36235|957597|21520|486538|112667|43155|326970|48079|,913858|791104|880606|55306|334859|423285|252652|917965|521619|387943|954283|691315|870556|309658|38557|,538516|904577|768300|17600|473125|716612|217212|616689|48683|655811|332917|421932|595802|276490|790395|,237742|125134|236993|472816|562683|332901|507142|251683|586236|720247|828822|411413|686016|949939|672740|,384234|275043|388119|456332|429993|236812|101003|5025|984624|539343|373339|778082|346039|309748|13071|,601420|744190|287503|671081|736073|937942|827662|405051|223430|392457|147153|580194|928738|166120|187443|,433763|77378|422511|729192|655072|496833|22102|266367|729782|292933|332407|707334|167606|751213|373206|,895116|718655|655270|313426|403905|212341|360733|269799|649338|452768|736206|662558|586897|463843|608123|,1636,393877,3916,1568,49051046048049000000000000000000000000001565,49056050052050046057049000000000000000001565,48046048055000000000000000000000000000001565,48046048055000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048051045048052000000000001565,49057057052045048050045049052000000000001565,49057057052045048051045050055000000000001565,67079076076069067084032067079069000000001565,65073083000000000000000000000000000000001565,108121108121032115112101099105097108032113663,82
548690,56746,138774,176825,180383|137808|542275|2852|724968|374781|114810|485107|32197|962040|136593|440422|41480|298585|661756|,445788|553770|369192|455941|325377|265815|460196|756200|159588|759187|789663|312845|29926|349639|424070|,591394|909326|978732|502207|651604|61626|936467|985003|759275|220785|932366|816139|451264|537491|281407|,254334|120923|622641|993723|10856|105837|951609|77081|597231|450150|808586|930269|358303|883444|959334|,218620|730733|125146|611717|371916|12761|164392|363910|556490|704812|158237|134209|785031|247457|40213|,622455|702255|629728|41520|620075|904567|844581|650242|927242|282339|966848|48368|881797|488113|700597|,282797|776448|45157|842819|103377|834658|196466|329346|896531|17229|60418|578021|845859|943975|917986|,349600|966055|275287|482573|19363|353679|161932|141588|427651|312727|592887|785382|703354|60185|392857|,849602|614277|395404|828086|987254|77483|542429|260329|447506|606686|420968|35601|234222|651130|856851|,80297|591509|483050|111879|907062|1549|24618|979852|576537|912836|942631|72448|939460|48793|111938|,572148|896265|34051|54131|941475|468110|595362|302026|33680|13469|19040|777489|130235|18648|796676|,629966|892991|75658|429011|897509|886923|510296|600163|771225|110267|473942|151869|778931|397202|535157|,1636,361184,16236,1569,49046048049000000000000000000000000000001565,49054055055046054049000000000000000000001565,48046048052000000000000000000000000000001565,48046048054000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048049045050055000000000001565,49057057052045048051045048054000000000001565,49057057052045048049045050057000000000001565,84065075069032066065067075032082069084086648,82065073077000000000000000000000000000001565,113117105099107108121046032102108117102103671,83
602030,990779,209430,912923,491370|946915|588937|273355|708126|560132|229567|493123|468177|129535|300961|441765|3318|851782|485628|,427981|852688|756595|275014|841345|83138|465173|717039|716678|785330|762892|496544|548879|147481|204938|,94932|829905|551403|959417|82895|209714|770525|287227|79422|630431|930647|591501|680173|233788|202936|,478149|346911|808951|142080|117434|385869|391158|219871|252034|467006|818286|88151|712790|705983|899349|,679248|868306|318976|820079|105464|543257|428747|810309|276628|20310|949409|150773|707432|312733|40883|,449378|441215|937903|135226|359307|530328|443420|898227|788090|51565|212739|775099|86291|515361|348021|,5698|820812|748933|581112|243183|752315|909063|867431|223568|754762|151095|696887|335676|196552|871863|,533524|645000|261594|435135|525482|507490|67663|857930|941055|940429|538129|328161|401149|191033|192950|,39746|555918|703038|168886|325933|308192|413045|768696|247626|543944|393971|173125|837050|448386|265379|,117854|129592|651222|420799|918376|627244|412823|585643|399813|395020|462662|346478|131775|587951|312403|,24653|523166|482480|241667|86022|626649|772027|829165|821030|721513|543543|110366|565895|154680|93776|,15388|676458|525625|313503|674952|335149|150033|643385|104092|611881|76978|508561|749524|964010|102793|,1636,93033,3042,1570,49049046048049000000000000000000000000001565,49054048052051046048055000000000000000001565,48046048050000000000000000000000000000001565,48046048054000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048051045049056000000000001565,49057057052045048051045049056000000000001565,49057057052045048051045050056000000000001565,78079078070000000000000000000000000000001565,77065073077000000000000000000000000000001565,97108111110103115105100101032111102032117670,84
883339,196842,755532,917453,415006|757881|371438|552760|926820|796675|647574|244563|424321|469006|520737|981417|311470|42857|648805|,963677|837153|712652|512997|991576|764891|918429|665263|908314|726989|273615|272342|839154|698344|870117|,262984|708425|955776|531733|140299|926040|693019|530055|999768|298682|732060|83004|603540|762587|339591|,742476|195943|875920|979376|526600|682427|88769|320581|13630|919891|419521|2612|354330|954309|345854|,61306|401577|258582|119636|654602|788089|937072|252220|896086|188125|95234|867937|994044|932813|766580|,597715|348624|689705|130118|774164|192834|121246|687108|353616|125932|241633|997160|503018|371451|906521|,425356|407090|718519|233433|990026|23346|886320|986571|970738|50792|545607|742824|861927|450189|285590|,491235|695830|722452|238141|471590|265876|152110|629258|137907|971475|652618|874756|610349|23105|798811|,458004|430832|800062|504081|535761|727258|311031|478889|717606|838253|946916|49312|371042|946445|81242|,345475|586716|229923|827533|150178|561921|279972|49894|18146|623228|608812|551549|328114|930880|740804|,67252|260438|664885|700739|717807|746719|124285|75856|342707|277115|217697|905477|1818|663464|340957|,1583|848944|255108|531076|307954|611182|263745|613841|512073|431185|756084|523468|387180|474837|752396|,1636,75828,5835,1571,51055046048049000000000000000000000000001565,52053055052049046054051000000000000000001565,48046048058000000000000000000000000000001565,48046048053000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048050045049052000000000001565,49057057052045048051045049055000000000001565,49057057052045048050045050050000000000001565,67079076076069067084032067079069000000001565,77065073077000000000000000000000000000001565,110032097099099111117110116115032097114102612,85
235862,185354,286547,771743,854545|691893|187636|44512|465774|773278|664465|520173|471188|10229|767273|380805|842154|257394|710206|,64151|197761|275506|695308|99189|285537|479993|935|637416|482670|322198|314928|296669|518583|806628|,647027|981436|715868|77356|226848|324057|892569|803048|998308|403587|871219|545763|988516|299450|940413|,510460|14358|549055|229959|796105|261563|834307|248356|127575|529341|112449|496727|306256|508001|620199|,169946|181046|285160|835631|8394|612299|649608|854989|517810|966291|357250|582721|565682|694897|403872|,152204|686667|495470|943757|170559|898378|547481|765264|518254|5199|274440|870183|171204|984250|485308|,920252|635952|452145|383203|734342|131966|105871|535542|34815|785984|569900|895363|916029|963562|830981|,67909|497328|583742|668296|431471|795063|373532|302207|173704|955039|685883|5014|514543|876856|679413|,582794|759744|675478|567484|176816|892943|20001|902506|417440|860561|262233|723831|144188|756443|600683|,855876|17056|83586|192872|69844|991400|110753|418280|488410|187800|252408|684474|467820|372460|478385|,38982|104407|485373|62847|631810|845837|979405|719775|136205|785530|460975|134272|973163|908085|826262|,88575|14878|485265|419960|933387|807261|482130|442782|788584|973620|459708|35723|378703|486519|265159|,1636,112875,7891,1572,49057046048049000000000000000000000000001565,50053048056053046055049000000000000000001565,48046048055000000000000000000000000000001565,48046048052000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048049045050055000000000001565,49057057052045048050045049056000000000001565,49057057052045048050045048055000000000001565,84065075069032066065067075032082069084086648,83072073081000000000000000000000000000001565,32112097099107097103101115032119097107102598,86
20358,298802,712228,797872,477318|413404|765780|581353|996986|427959|194654|644337|10290|699752|435849|206782|314221|815317|117803|,187734|274752|288774|977250|131324|795487|870313|231662|372360|863627|394991|587050|887184|959064|54869|,585061|701186|578842|680509|525665|228308|429740|699066|635047|371154|796380|328619|270021|929750|814454|,425534|140710|257494|577835|977174|296204|874263|130526|562823|224044|321472|101260|541246|550374|90185|,86741|223166|91551|960466|806187|155205|772029|471632|767510|180749|42430|192802|766177|808302|288757|,12034|50853|392224|353123|248342|611375|15583|506926|797542|302161|388775|502848|850985|763074|849311|,331199|357304|431282|303378|290020|644068|87535|416088|171194|790115|350957|200019|476853|357669|928053|,611541|3245|211141|465773|178719|485941|477339|878912|514692|436572|964910|452073|821805|750528|997382|,856481|457653|89354|334176|618403|320436|524233|820731|813848|870938|979694|208976|885221|501105|475426|,226334|722125|808196|793920|994531|969027|384798|553266|596519|965072|522411|807915|741297|248861|693308|,900414|706077|309726|621094|378266|669126|111515|17353|99491|125725|995420|625006|477869|663515|615217|,847818|115735|259859|559067|641056|908034|408224|74843|709122|298413|719742|584468|254263|472558|598837|,1637,125428,5429,1567,50053046048049000000000000000000000000001565,52055049052054046053049000000000000000001565,48046048058000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048052045049049000000000001565,49057057056045048052045050051000000000001565,49057057056045048052045049050000000000001565,67079076076069067084032067079069000000001565,70079067000000000000000000000000000000001565,99107108121046032115108121108122000000001565,87
561951,40312,156815,467312,266219|771797|514435|411052|808591|506357|192196|785740|20654|90746|761738|715657|224518|363075|588137|,444422|301973|343947|861960|799169|456040|404398|136761|715686|521985|66956|422394|146686|893540|594118|,42055|873796|480254|111718|353370|844568|345395|930843|872449|680845|151363|891489|151321|750749|944919|,536703|992940|548220|916718|656554|251685|355209|369823|97927|559276|408801|16970|596814|255714|995662|,212255|971658|343098|619869|915658|805373|279218|431885|755706|879968|843757|283427|554893|990215|891823|,43611|905946|937699|64692|396473|581722|967074|164269|145981|49843|39473|130968|208052|816803|510561|,454267|879403|675653|827751|634172|782143|609347|736765|149920|28432|870617|519719|615902|85140|941953|,595920|634783|853895|211393|372755|121365|913280|547981|798741|801269|399647|904474|263567|499090|447395|,125312|839209|49560|741144|107274|291842|51809|861805|607006|415692|808887|950500|493059|123797|172903|,548002|519252|844128|113982|390694|739456|422193|973347|730646|876731|342440|605008|215157|844869|244549|,316399|121330|606101|571466|100109|913497|911586|267518|743997|559340|680013|350093|166668|153101|925870|,288269|394268|445394|286201|705947|19551|191995|120845|69348|24626|949887|312921|300480|374803|157506|,1637,133397,8416,1568,51046048049000000000000000000000000000001565,53053056056046052058000000000000000000001565,48046048058000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048053045050052000000000001565,49057057056045048052045048052000000000001565,49057057056045048054045048051000000000001565,67079076076069067084032067079069000000001565,83072073081000000000000000000000000000001565,121046032112105110116111032098101097110116598,88
739371,851576,919425,495716,797078|732136|656047|812915|259840|630976|120804|376320|212614|51428|849138|194447|242380|62387|36752|,694504|711844|220325|714006|20554|603993|289102|882837|699135|265242|907263|787921|706763|546750|312716|,758301|433790|194360|236391|436561|759849|713816|808619|164649|498669|321275|153269|317565|55919|328785|,795885|403993|742183|952073|954851|597432|658264|385691|566355|579746|130650|372913|581259|230623|557395|,157555|577124|548886|342724|165614|843499|994695|797247|636832|57380|640162|990647|497122|966692|169666|,68784|250802|255261|125705|729685|152732|207991|830936|569768|861509|504473|915051|246931|466452|401030|,262864|869470|299838|555492|307266|541050|532780|173849|176742|183802|944522|320398|814625|106785|291246|,861461|879828|81942|875747|652775|141109|308916|423826|505286|62091|628094|86924|716481|763462|264752|,860470|663510|745912|304752|185682|373041|557492|926499|16934|956243|487234|205660|773707|269070|78011|,659824|712403|404140|171271|96165|818904|846320|308273|335689|514077|386036|253924|160478|863908|969777|,635909|226227|491404|717277|767148|432910|803875|951727|905343|64709|836176|403902|264877|375468|909270|,822343|40901|343080|347462|871054|827376|295970|161668|902939|119569|50967|960371|353125|836024|507149|,1637,70430,5440,1569,52053046048049000000000000000000000000001565,56050052055056046055049000000000000000001565,48046048049000000000000000000000000000001565,48046048056000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048050045050052000000000001565,49057057056045048051045050049000000000001565,49057057056045048051045050053000000000001565,68069076073086069082032073078032080069083649,83072073081000000000000000000000000000001565,32105114111110105099032112097099107097104667,89
619968,580877,687677,729568,256456|492545|547903|184251|404327|539585|203577|996578|67550|657214|313149|917163|161824|885086|630097|,657869|645177|616285|265763|227856|363164|414989|108457|204516|2951|244158|508249|449358|43477|449208|,849858|227005|844640|691685|697542|345531|497808|667404|279412|48255|907269|2360|825478|958239|987037|,112759|145780|795362|406370|683710|904370|310771|688915|179946|911437|182898|589965|667617|431966|699429|,831574|922711|571240|638604|219974|676460|515988|331218|792723|52531|606342|294367|466039|993166|150619|,203978|88448|378805|120130|672556|502836|823125|806644|9296|669470|567445|890513|563526|984249|925747|,910360|96535|325176|818829|683523|49618|531376|179324|126141|932421|934627|380955|21825|572936|11754|,28709|16144|286451|163838|235644|948174|791855|155491|266758|184122|371754|10673|831730|57992|705764|,41216|2457|168861|995303|674799|277311|131687|913043|256465|998840|622038|275863|797237|487463|36474|,571772|845393|285090|592122|497371|282251|594737|607534|869231|186531|942582|694490|649285|213759|13222|,947336|186320|88980|939829|395713|425561|926191|735696|187431|244499|321118|133636|465138|891340|608893|,61244|509253|630080|977120|455783|783980|293832|339162|883896|150389|285999|20136|317191|949864|861605|,1637,194855,19865,1570,51051046048049000000000000000000000000001565,52053054049053046050053000000000000000001565,48046048049000000000000000000000000000001565,48046048050000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048052045049051000000000001565,49057057056045048051045050049000000000001565,49057057056045048052045049054000000000001565,78079078070000000000000000000000000000001565,70079067000000000000000000000000000000001565,32115101114118101032113117105099107108122598,90
65341,367253,851748,853453,963243|410476|144279|765041|636779|154853|749785|93397|256713|384132|157990|374761|434287|651453|77686|,931672|115468|526042|659899|122493|527840|972724|447862|694709|435175|322654|16758|894671|255455|414626|,976111|725472|160760|613091|799283|732276|928280|79777|194191|457375|45703|425499|838981|225073|720574|,132815|790561|27847|744135|323165|394810|565694|634128|58954|26759|161219|935634|814816|962779|126790|,512665|355826|989374|409933|82159|880188|823018|539621|553769|852329|504991|185587|423117|733935|383395|,211368|67934|151062|110106|653778|708103|2710|996093|322384|85792|257501|256826|199262|356703|697327|,493096|423118|769118|237864|973925|981592|524164|543645|425231|686600|368211|979361|629339|612693|768270|,114979|876501|979282|162629|897588|182068|521726|789246|925031|964121|380150|988802|248530|597668|988362|,153985|28080|600947|273068|875362|66536|677305|348356|163051|643241|685942|11489|878858|398060|794392|,279819|99582|85147|11182|703924|770981|347600|729989|276940|725858|886006|636385|701940|434538|46476|,712537|33290|346604|693256|791568|877859|345115|893336|906188|494231|254809|311235|167348|350517|650049|,380334|594986|967959|659601|659387|923011|883985|59379|441932|929951|946755|901542|287141|728106|38478|,1637,208075,13086,1571,51057046048049000000000000000000000000001565,53053050048052046049050000000000000000001565,48046048057000000000000000000000000000001565,48046048055000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048049045050058000000000001565,49057057056045048052045048056000000000001565,49057057056045048050045049057000000000001565,68069076073086069082032073078032080069083649,82065073077000000000000000000000000000001565,108032097099099111117110116115032115108102667,91
663117,893488,609070,457827,241556|809049|385554|217463|617083|109401|961074|857427|424641|450897|44060|906247|271533|687244|495525|,622142|439611|737127|982567|280493|909794|634253|425880|617766|830846|143514|392903|608201|563039|208417|,712309|609241|262894|11145|748493|584044|895798|681426|860417|487356|673174|705525|238787|870748|795650|,911530|971549|686148|941617|279683|508846|931341|528615|930998|612738|89848|863327|514744|381836|648168|,92372|725636|899266|944240|562156|439162|345301|709255|25858|914725|572748|304088|824846|106965|527292|,110774|541811|619243|294438|942445|912614|118963|825453|310452|149110|198571|805554|209214|167995|839202|,402382|218031|970847|140348|949419|291052|700932|706962|942848|325323|814353|321782|489191|751146|840156|,661780|550684|205851|82421|195828|275924|50109|120013|975771|885047|660838|412738|643153|996476|112892|,936200|560446|543072|776867|195381|492782|87555|229456|663721|600628|833503|705532|550231|534314|551141|,969013|602805|969750|542262|901198|981628|458600|721147|784183|811932|207519|687521|374183|393152|459660|,563060|962933|995705|820399|316311|176583|571785|509821|811741|330593|426575|631491|141576|736607|390090|,673636|905756|878334|858123|263678|765470|109780|650108|875563|423278|293152|87814|700132|233726|544316|,1637,392835,2874,1572,51052046048049000000000000000000000000001565,52054050052056046053049000000000000000001565,48046048053000000000000000000000000000001565,48046048050000000000000000000000000000001565,79000000000000000000000000000000000000001565,80000000000000000000000000000000000000001565,49057057056045048051045048054000000000001565,49057057056045048052045050051000000000001565,49057057056045048051045051049000000000001565,68069076073086069082032073078032080069083649,84082085067076000000000000000000000000001565,115032099097106111108101046033000000000001565,92
331748,555199,662702,683247,865218|313945|832262|395487|906385|136462|329999|194595|888746|414949|634318|552247|424540|379017|863774|,783816|338964|710450|150057|780144|116200|746851|637763|155964|986624|103820|338339|567208|499553|637903|,865726|898732|416343|759327|525505|41263|115711|220933|765739|798938|811054|387965|132166|985992|192769|,359741|352448|887833|526530|904469|319210|117158|782260|828977|392460|71630|67132|533180|396514|45679|,672556|184031|670840|524209|41388|595367|627229|306684|225031|193413|135431|448393|51856|803310|456259|,683350|746863|859875|219862|324723|886091|138699|135030|930170|228181|987132|564830|54044|58607|225624|,42386|28053|929592|450324|128431|646849|716022|614612|608430|47561|219550|414770|931509|231926|38658|,127902|942489|713126|327832|359327|870837|621147|482914|998904|765792|235953|320255|806629|311373|37352|,585358|664133|343108|682335|867451|299217|927993|450850|764007|52234|852294|862490|104568|682417|412106|,630243|341114|685168|911069|27323|395184|736662|917743|709845|491324|670080|173436|890957|948966|683347|,878573|855735|961676|141989|786639|853392|752999|905787|593384|272086|836917|414637|330299|843891|563592|,726310|724954|917717|897899|701512|382499|100121|980780|406572|195608|722277|567627|500679|122847|158229|,1662,247718,2755,1567,50051046048049000000000000000000000000001565,50053050053055046050051000000000000000001565,48046049049000000000000000000000000000001565,48046048055000000000000000000000000000001565,66000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048055045049058000000000001565,49057057052045048054045050058000000000001565,49057057052045048055045050054000000000001565,68069076073086069082032073078032080069083649,84082085067076000000000000000000000000001565,101112045045032099097114101102117108108122598,93
202941,938728,217042,601036,93341|791837|223300|408493|608880|604598|44114|113250|759443|378273|540193|650969|178244|378420|574585|,362127|639305|596810|167293|415428|781760|598980|46854|981838|83460|377137|225820|140106|975609|348360|,428112|551021|867765|991314|379065|531256|105419|807588|911625|550602|7925|428170|382283|31951|762461|,928576|756411|669719|600200|195354|71297|68097|479648|194563|199244|259606|739356|807138|376008|276402|,557070|695128|980923|697500|683401|880166|544641|385719|484204|709036|574434|774162|538128|435852|813965|,922970|356618|859437|234100|809839|330589|148123|187331|795475|60159|472972|913469|165247|136838|780478|,833014|610256|305839|284987|958183|8606|984139|90430|450737|81645|836935|643312|13681|699389|860694|,689547|991612|127036|688765|29472|600183|954076|378298|340915|687958|508159|613906|130052|560431|865869|,632630|985833|566650|635816|109585|520022|359847|323639|482033|267967|384540|108063|317839|517140|969290|,277712|753276|216619|190699|20603|361195|38844|629018|827681|232789|899333|188238|865543|203212|527886|,566260|390982|151392|576199|348457|495359|925736|303309|500881|883947|254190|578123|328855|617104|227705|,25469|818433|231375|449271|41936|82478|840218|118599|174118|565807|855364|595809|826805|707712|285169|,1662,272346,12347,1568,51048046048049000000000000000000000000001565,53050053050051046049049000000000000000001565,48046048050000000000000000000000000000001565,48046048055000000000000000000000000000001565,83000000000000000000000000000000000000001565,71000000000000000000000000000000000000001565,49057057052045048054045048052000000000001565,49057057052045048053045050058000000000001565,49057057052045048054045050051000000000001565,68069076073086069082032073078032080069083649,84082085067076000000000000000000000000001565,101032113117105099107108121032101118101111598,94
