-556654,85260,-651616,-325448,-520083|-576473|-480232|-304854|-426522|-548756|-478203|-63450|-759214|-977682|-160013|-223840|-231787|-855783|-843575|,-484633|-402607|-510096|-984741|-448059|-64110|-354865|-785438|-574982|-548011|-527626|-190061|-311503|-109401|-726868|,-787753|-273019|-835923|-715061|-55002|-440869|-27258|-588753|-697575|-686455|-280203|-900312|-83329|-741093|-349188|,-718179|-550791|-69325|-81428|-915953|-743082|-714977|-78895|-810590|-783043|-981150|-560307|-969440|-641748|-70874|,-734095|-167325|-134076|-757028|-697343|-368533|-625914|-439684|-177778|-338277|-908680|-743948|-817771|-563238|-652176|,-953959|-674539|-181874|-334607|-108044|-655498|-112710|-328133|-787255|-835587|-116419|-894550|-680367|-515352|-763791|,-131511|-208|-401425|-50123|-690228|-842887|-785003|-75059|-794457|-641912|-220863|-275637|-61745|-735578|-559170|,-801686|-211005|-651380|-332806|-510614|-216645|-464447|-671585|-532918|-792518|-373326|-517541|-945686|-641724|-794429|,-531268|-115178|-332277|-173854|-241538|-637986|-684014|-722243|-515386|-35842|-820975|-382562|-699988|-291364|-68472|,-581451|-222886|-8196|-239151|-906938|-951187|-130788|-528038|-610623|-955077|-685259|-829444|-170058|-296352|-168911|,-178333|-729070|-811818|-786706|-49056|-880919|-707633|-806263|-831009|-421141|-147858|-759753|-935659|-285032|-103911|,-43722|-108722|-349437|-988376|-418350|-642912|-318390|-955512|-391137|-995409|-958924|-188803|-709872|-366761|-393087|,1113,185184,15203,1049,52050046048049000000000000000000000000001043,53049052049051046056057000000000000000001043,48046048056000000000000000000000000000001043,48046048053000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048055045051050000000000001043,49057057052045048055045050055000000000001043,49057057052045048056045050057000000000001043,68069076073086069082032073078032080069083127,82069071032065073083000000000000000000001043,116101099116032114101103117108097114044033159,79
-894985,-801388,-804253,-676352,-468595|-481685|-131624|-782984|-356875|-288034|-745330|-793974|-615381|-635965|-186029|-889945|-81065|-595121|-277164|,-239045|-280336|-145133|-541156|-941788|-45526|-570901|-982014|-991940|-662271|-438646|-667655|-991483|-983469|-789577|,-331997|-570996|-565591|-74642|-411833|-669046|-531491|-147216|-485639|-550641|-858946|-600725|-169802|-843896|-86673|,-731022|-534650|-126057|-358541|-947343|-847860|-851983|-224980|-454019|-650950|-794205|-893173|-564205|-59824|-273658|,-423801|-261882|-411744|-119076|-789154|-700718|-178797|-583148|-206142|-176420|-219125|-816458|-452685|-750195|-832917|,-469034|-982353|-574381|-112068|-293283|-757453|-210561|-74828|-849511|-769936|-302592|-787046|-838358|-941346|-607164|,-334504|-721596|-845112|-253183|-965194|-797396|-452721|-610471|-731605|-151404|-309593|-457475|-117710|-44484|-731819|,-498227|-755088|-776511|-265617|-380496|-971582|-866901|-447277|-518702|-140797|-654967|-894918|-570937|-363261|-688179|,-980082|-313399|-703438|-773677|-154691|-836443|-827394|-469222|-494096|-479861|-18848|-150557|-86055|-806352|-750311|,-2941|-590118|-733358|-854312|-906515|-984555|-555318|-557279|-321409|-955900|-569557|-47302|446|-689514|-416595|,-582001|-962327|-142100|-399437|-923343|-253635|-210306|-251366|-608869|-364691|-370170|-818834|-661384|-843359|-485149|,-873|-294679|-631532|-394789|-50465|-168283|-495961|-492785|-954166|-310488|-194152|-167637|-215730|-96900|-980371|,1113,38052,3054,1050,50051046048049000000000000000000000000001043,50049055051053046048049000000000000000001043,48046048054000000000000000000000000000001043,48046048049000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045049048045048052000000000001043,49057057052045048056045048055000000000001043,49057057052045049048045050053000000000001043,78079078070000000000000000000000000000001043,83072073081000000000000000000000000000001043,110100105110103032097099099111117110116116076,80
-562960,-535833,-898598,-267790,-107380|-760674|-970185|-245986|-649962|-466166|-347698|-878872|-465161|-970623|-817897|-566210|-164527|-690310|-238952|,-914972|-127470|-877753|-631505|-4168|-355537|-372005|-90005|-919882|-552199|-208153|-852606|-879066|-977418|-583417|,-111811|-792002|-415954|-929273|-899645|-184760|-691125|-342583|-119366|-483900|-341758|-220591|-791320|-22987|-427792|,-330094|-916338|-783815|-473940|-254113|-211584|-986142|-390303|-855885|-414893|-362368|-107122|-631111|-271330|-361647|,-257028|-885389|-893570|-957149|-647021|-86829|-733989|-316206|-119254|-610317|-267317|-673030|-556555|-866693|-941352|,-360734|-708725|-165798|-896730|-831343|-233257|-450462|-701254|-226545|-716023|-32499|-501281|-471646|-768784|-588909|,-481289|-964605|-118079|-157956|-960972|-217119|-239270|-340801|-104403|-427908|-382402|-117725|-361363|-919736|-317414|,-562906|-972635|-999050|-220677|-191090|-421973|-137021|-754738|-843155|-889846|-447570|-132244|-459206|-192269|-75110|,-458123|-55325|-813520|-539249|-799455|-259936|-714950|-813418|-61005|-988265|-357498|-938593|-252012|-15114|-318259|,-629290|-182120|-964814|-399198|-222644|-434943|-247415|-561727|-469307|-963403|-50201|-293814|-764952|-107771|-976700|,-184552|-911285|-91994|-405361|-372261|-519745|-921823|-144571|-790608|-296759|-347606|-540894|-866831|-220263|-561865|,-801721|-870251|-720034|-500885|-276043|-457584|-423799|-314632|-159241|-376293|-511865|-689717|-235441|-312256|-778365|,1114,129300,19313,1045,56046048049000000000000000000000000000001043,49048050055052046048049000000000000000001043,48046048052000000000000000000000000000001043,48046048057000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048049045049051000000000001043,49057057052045048050045050056000000000001043,49057057052045048049045049053000000000001043,84065075069032066065067075032082069084086126,70079067000000000000000000000000000000001043,103103108101046032099097114101102117108109165,81
-676300,-8236,-108442,-648812,-806234|-241419|-461417|-104146|-516969|-528424|-400166|-528962|-328097|-774371|-395504|-351590|-610381|-684494|-960525|,-73762|-620413|-58076|-674873|-751079|-438263|-796115|-428546|-49623|-423463|-406167|-378540|-409651|-326350|-925865|,-853288|-775712|-661069|-758327|-503574|-213264|-556307|-597271|-874662|-330773|-33644|-615400|-185842|-527584|-124716|,-330403|-794471|-708833|-761174|-870231|-880233|-865262|-643777|-313257|-766056|-71231|-296934|-170571|-253662|-896053|,-869547|-778705|-942409|-468355|-872000|-991264|-357227|-35236|-956598|-20521|-485539|-111668|-42156|-325971|-47080|,-913788|-790105|-879607|-54307|-333860|-422286|-251653|-916966|-520620|-386944|-953284|-690316|-869557|-308659|-37558|,-538467|-904520|-768243|-17548|-473080|-716564|-217161|-616644|-48635|-655760|-331918|-420933|-594803|-275491|-789396|,-237693|-125077|-236936|-472764|-562638|-332853|-507092|-251638|-586187|-720196|-827823|-410414|-685017|-948940|-671741|,-384185|-274986|-388062|-456280|-429948|-236764|-100952|-4980|-984574|-539289|-372340|-777083|-345040|-308749|-12072|,-601353|-744111|-287427|-671005|-736004|-937875|-827578|-405019|-223363|-392378|-147085|-579195|-927739|-165121|-186444|,-433698|-77305|-422429|-728193|-654073|-495834|-21103|-265368|-728783|-291934|-331408|-706335|-166607|-750214|-372207|,-895008|-718534|-655162|-313305|-403873|-212226|-360621|-269698|-649239|-452663|-736109|-662450|-586865|-463731|-608026|,1114,393355,3394,1046,49051046048049000000000000000000000000001043,49056050052050046057049000000000000000001043,48046048055000000000000000000000000000001043,48046048055000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048051045048052000000000001043,49057057052045048050045049052000000000001043,49057057052045048051045050055000000000001043,67079076076069067084032067079069000000001043,65073083000000000000000000000000000000001043,108121108121032115112101099105097108032113141,82
-548620,302872,-124104,-176822,-180334|-137762|-542227|-2804|-723969|-373782|-113811|-484108|-31198|-961041|-135594|-439423|-40481|-297586|-660757|,-445739|-553716|-369137|-455886|-325331|-265761|-460148|-755201|-158589|-758188|-788664|-311846|-28927|-348640|-423071|,-591346|-909280|-978684|-502156|-650605|-60627|-935468|-984004|-758276|-219786|-931367|-815140|-450265|-536492|-280408|,-254286|-120877|-622593|-993670|-9857|-104838|-950610|-76082|-596232|-449151|-807587|-929270|-357304|-882445|-958335|,-218538|-729734|-124147|-610718|-370917|-11762|-163393|-362911|-555491|-703813|-157238|-133210|-784032|-246458|-39214|,-622385|-701256|-628729|-40521|-619076|-903568|-843582|-649243|-926243|-281340|-965849|-47369|-880798|-487114|-699598|,-282748|-776391|-45100|-842767|-103332|-834610|-196417|-329301|-896481|-17175|-59419|-577022|-844860|-942976|-916987|,-349551|-965998|-275230|-482521|-19318|-353631|-161881|-141543|-427603|-312674|-591888|-784383|-702355|-59186|-391858|,-849553|-614220|-395347|-828034|-987209|-77435|-542380|-260284|-447456|-606630|-419969|-34602|-233223|-650131|-855852|,-80213|-591444|-482975|-111810|-907030|-1483|-24553|-979785|-576462|-912804|-942549|-72379|-939376|-48708|-111856|,-572066|-896200|-33978|-54055|-940476|-467111|-594363|-301027|-32681|-12470|-18041|-776490|-129236|-17649|-795677|,-629853|-892874|-75553|-428912|-897402|-886815|-510175|-600117|-771193|-110165|-473834|-151752|-778829|-397100|-535052|,1114,360662,15714,1047,49046048049000000000000000000000000000001043,49054055055046054049000000000000000000001043,48046048052000000000000000000000000000001043,48046048054000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048049045050055000000000001043,49057057052045048051045048054000000000001043,49057057052045048049045050057000000000001043,84065075069032066065067075032082069084086126,82065073077000000000000000000000000000001043,113117105099107108121046032102108117102103149,83
-601960,-899312,-207954,-912919,-491321|-946866|-588891|-273307|-708078|-559133|-228568|-492124|-467178|-128536|-299962|-440766|-2319|-850783|-484629|,-427932|-852634|-756547|-274962|-841294|-83092|-465125|-716985|-715679|-784331|-761893|-495545|-547880|-146482|-203939|,-94884|-829859|-551355|-959368|-81896|-208715|-769526|-286228|-78423|-629432|-929648|-590502|-679174|-232789|-201937|,-478101|-346865|-808903|-142027|-116435|-384870|-390159|-218872|-251035|-466007|-817287|-87152|-711791|-704984|-898350|,-679183|-867307|-317977|-819080|-104465|-542258|-427748|-809310|-275629|-19311|-948410|-149774|-706433|-311734|-39884|,-449308|-440216|-936904|-134227|-358308|-529329|-442421|-897228|-787091|-50566|-211740|-774100|-85292|-514362|-347022|,-5649|-820755|-748876|-581060|-243138|-752267|-909012|-867386|-223519|-754707|-150096|-695888|-334677|-195553|-870864|,-533475|-644943|-261537|-435083|-525437|-507442|-67612|-857885|-941006|-940374|-537130|-327162|-400150|-190034|-191951|,-39697|-555861|-702981|-168834|-325888|-308144|-412994|-768651|-247576|-543889|-392972|-172126|-836051|-447387|-264380|,-117776|-129513|-651144|-420730|-917377|-626245|-411824|-584644|-398814|-394021|-461663|-345479|-130776|-586952|-311404|,-24576|-523101|-482407|-241591|-85023|-625650|-771028|-828166|-820031|-720514|-542544|-109367|-564896|-153681|-92777|,-15291|-676350|-525514|-313393|-674849|-335034|-149928|-643285|-103991|-611849|-76867|-508459|-749492|-963894|-102689|,1114,92511,2520,1048,49049046048049000000000000000000000000001043,49054048052051046048055000000000000000001043,48046048050000000000000000000000000000001043,48046048054000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048051045049056000000000001043,49057057052045048051045049056000000000001043,49057057052045048051045050056000000000001043,78079078070000000000000000000000000000001043,77065073077000000000000000000000000000001043,97108111110103115105100101032111102032117148,84
-883269,-122580,-751263,-917448,-414955|-757826|-371392|-552712|-926772|-795676|-646575|-243564|-423322|-468007|-519738|-980418|-310471|-41858|-647806|,-963625|-837100|-712597|-512945|-991527|-764845|-918375|-665213|-907315|-725990|-272616|-271343|-838155|-697345|-869118|,-262936|-708379|-955728|-531676|-139300|-925041|-692020|-529056|-998769|-297683|-731061|-82005|-602541|-761588|-338592|,-742428|-195897|-875872|-979324|-525601|-681428|-87770|-319582|-12631|-918892|-418522|-1613|-353331|-953310|-344855|,-61224|-400578|-257583|-118637|-653603|-787090|-936073|-251221|-895087|-187126|-94235|-866938|-993045|-931814|-765581|,-597645|-347625|-688706|-129119|-773165|-191835|-120247|-686109|-352617|-124933|-240634|-996161|-502019|-370452|-905522|,-425307|-407033|-718462|-233381|-989981|-23298|-886270|-986526|-970689|-50741|-544608|-741825|-860928|-449190|-284591|,-491186|-695773|-722395|-238089|-471545|-265828|-152059|-629213|-137858|-971421|-651619|-873757|-609350|-22106|-797812|,-457955|-430775|-800005|-504029|-535716|-727210|-310981|-478844|-717556|-838204|-945917|-48313|-370043|-945446|-80243|,-345408|-586637|-229847|-827457|-150109|-561854|-279888|-49862|-18079|-623149|-608744|-550550|-327115|-929881|-739805|,-67175|-260373|-664812|-700663|-716808|-745720|-123286|-74857|-341708|-276116|-216698|-904478|-819|-662465|-339958|,-1473|-848912|-255011|-530977|-307855|-611071|-263628|-613731|-511957|-431070|-756052|-523371|-387066|-474736|-752350|,1114,75306,5313,1049,51055046048049000000000000000000000000001043,52053055052049046054051000000000000000001043,48046048058000000000000000000000000000001043,48046048053000000000000000000000000000001043,83000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048050045049052000000000001043,49057057052045048051045049055000000000001043,49057057052045048050045050050000000000001043,67079076076069067084032067079069000000001043,77065073077000000000000000000000000000001043,110032097099099111117110116115032097114102090,85
-235792,-74045,-280222,-771737,-854496|-691836|-187590|-44464|-465726|-772279|-663466|-519174|-470189|-9230|-766274|-379806|-841155|-256395|-709207|,-64101|-197708|-275458|-695252|-99136|-285491|-479938|-887|-636417|-481671|-321199|-313929|-295670|-517584|-805629|,-646979|-981390|-715820|-77302|-225849|-323058|-891570|-802049|-997309|-402588|-870220|-544764|-987517|-298451|-939414|,-510412|-14312|-549007|-229908|-795106|-260564|-833308|-247357|-126576|-528342|-111450|-495728|-305257|-507002|-619200|,-169881|-180047|-284161|-834632|-7395|-611300|-648609|-853990|-516811|-965292|-356251|-581722|-564683|-693898|-402873|,-152134|-685668|-494471|-942758|-169560|-897379|-546482|-764265|-517255|-4200|-273441|-869184|-170205|-983251|-484309|,-920203|-635895|-452088|-383151|-734297|-131918|-105822|-535497|-34765|-785930|-568901|-894364|-915030|-962563|-829982|,-67860|-497271|-583685|-668244|-431426|-795015|-373482|-302162|-173655|-954984|-684884|-4015|-513544|-875857|-678414|,-582745|-759687|-675421|-567432|-176771|-892895|-19951|-902461|-417392|-860507|-261234|-722832|-143189|-755444|-599684|,-855792|-16991|-83511|-192803|-69812|-991334|-110688|-418213|-488335|-187768|-252326|-684405|-467736|-372375|-478303|,-38899|-104335|-485300|-62767|-630811|-844838|-978406|-718776|-135206|-784531|-459976|-133273|-972164|-907086|-825263|,-88543|-14766|-485168|-419861|-933280|-807164|-482027|-442681|-788469|-973588|-459589|-35626|-378596|-486418|-265127|,1114,112353,7369,1050,49057046048049000000000000000000000000001043,50053048056053046055049000000000000000001043,48046048055000000000000000000000000000001043,48046048052000000000000000000000000000001043,66000000000000000000000000000000000000001043,71000000000000000000000000000000000000001043,49057057052045048049045050055000000000001043,49057057052045048050045049056000000000001043,49057057052045048050045048055000000000001043,84065075069032066065067075032082069084086126,83072073081000000000000000000000000000001043,32112097099107097103101115032119097107102076,86
-20287,-174940,-708365,-797871,-477268|-413351|-765734|-581305|-996938|-426960|-193655|-643338|-9291|-698753|-434850|-205783|-313222|-814318|-116804|,-187682|-274697|-288725|-977198|-131270|-795441|-870260|-231614|-371361|-862628|-393992|-586051|-886185|-958065|-53870|,-585013|-701140|-578794|-680452|-524666|-227309|-428741|-698067|-634048|-370155|-795381|-327620|-269022|-928751|-813455|,-425486|-140664|-257446|-577780|-976175|-295205|-873264|-129527|-561824|-223045|-320473|-100261|-540247|-549375|-89186|,-86663|-222167|-90552|-959467|-805188|-154206|-771030|-470633|-766511|-179750|-41431|-191803|-765178|-807303|-287758|,-11955|-49854|-391225|-352124|-247343|-610376|-14584|-505927|-796543|-301162|-387776|-501849|-849986|-762075|-848312|,-331150|-357247|-431225|-303322|-289975|-644020|-87483|-416043|-171145|-790067|-349958|-199020|-475854|-356670|-927054|,-611492|-3188|-211084|-465717|-178674|-485893|-477287|-878867|-514642|-436522|-963911|-451074|-820806|-749529|-996383|,-856432|-457596|-89297|-334120|-618358|-320388|-524181|-820686|-813799|-870889|-978695|-207977|-884222|-500106|-474427|,-226267|-722046|-808120|-793844|-994462|-968960|-384714|-553234|-596452|-964993|-522343|-806916|-740298|-247862|-692309|,-900344|-705998|-309660|-620095|-377267|-668127|-110516|-16354|-98492|-124726|-994421|-624007|-476870|-662516|-614218|,-847719|-115628|-259751|-558946|-641010|-908002|-408109|-74735|-709001|-298305|-719621|-583469|-253264|-471559|-597838|,1115,124906,4907,1045,50053046048049000000000000000000000000001043,52055049052054046053049000000000000000001043,48046048058000000000000000000000000000001043,48046048056000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057056045048052045049049000000000001043,49057057056045048052045050051000000000001043,49057057056045048052045049050000000000001043,67079076076069067084032067079069000000001043,70079067000000000000000000000000000000001043,99107108121046032115108121108122000000001043,87
-561880,91519,-149965,-467310,-266168|-771751|-514387|-411004|-807592|-505358|-191197|-784741|-19655|-89747|-760739|-714658|-223519|-362076|-587138|,-444369|-301920|-343891|-861904|-799123|-455988|-404341|-135762|-714687|-520986|-65957|-421395|-145687|-892541|-593119|,-42007|-873750|-480206|-111661|-352371|-843569|-344396|-929844|-871450|-679846|-150364|-890490|-150322|-749750|-943920|,-536655|-992894|-548172|-916663|-655555|-250686|-354210|-368824|-96928|-558277|-407802|-15971|-595815|-254715|-994663|,-212177|-970659|-342099|-618870|-914659|-804374|-278219|-430886|-754707|-878969|-842758|-282428|-553894|-989216|-890824|,-43532|-904947|-936700|-63693|-395474|-580723|-966075|-163270|-144982|-48844|-38474|-129969|-207053|-815804|-509562|,-454218|-879346|-675596|-827695|-634127|-782095|-609294|-736720|-149870|-28381|-869618|-518720|-614903|-84141|-940954|,-595871|-634726|-853838|-211337|-372710|-121317|-913228|-547936|-798693|-801218|-398648|-903475|-262568|-498091|-446396|,-125263|-839152|-49503|-741088|-107229|-291794|-51755|-861760|-606958|-415642|-807888|-949501|-492060|-122798|-171904|,-547935|-519173|-844052|-113906|-390625|-739389|-422109|-973315|-730579|-876652|-342372|-604009|-214158|-843870|-243550|,-316316|-121258|-606028|-571386|-99110|-912498|-910587|-266519|-742998|-558341|-679014|-349094|-165669|-152102|-924871|,-288148|-394222|-445362|-286089|-705842|-19441|-191879|-120734|-69316|-24528|-949786|-312824|-300370|-374688|-157474|,1115,132875,7894,1046,51046048049000000000000000000000000000001043,53053056056046052058000000000000000000001043,48046048058000000000000000000000000000001043,48046048056000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057056045048053045050052000000000001043,49057057056045048052045048052000000000001043,49057057056045048054045048051000000000001043,67079076076069067084032067079069000000001043,83072073081000000000000000000000000000001043,121046032112105110116111032098101097110116076,88
-739300,-782712,-915551,-495713,-797026|-732083|-656001|-812867|-259792|-629977|-119805|-375321|-211615|-50429|-848139|-193448|-241381|-61388|-35753|,-694448|-711794|-220273|-713951|-20498|-603947|-289047|-882789|-698136|-264243|-906264|-786922|-705764|-545751|-311717|,-758253|-433744|-194312|-236343|-435562|-758850|-712817|-807620|-163650|-497670|-320276|-152270|-316566|-54920|-327786|,-795837|-403947|-742135|-952018|-953852|-596433|-657265|-384692|-565356|-578747|-129651|-371914|-580260|-229624|-556396|,-157477|-576125|-547887|-341725|-164615|-842500|-993696|-796248|-635833|-56381|-639163|-989648|-496123|-965693|-168667|,-68705|-249803|-254262|-124706|-728686|-151733|-206992|-829937|-568769|-860510|-503474|-914052|-245932|-465453|-400031|,-262815|-869413|-299781|-555436|-307221|-541002|-532730|-173804|-176692|-183751|-943523|-319399|-813626|-105786|-290247|,-861412|-879771|-81885|-875691|-652730|-141061|-308865|-423781|-505236|-62043|-627095|-85925|-715482|-762463|-263753|,-860421|-663453|-745855|-304696|-185637|-372993|-557441|-926454|-16884|-956191|-486235|-204661|-772708|-268071|-77012|,-659756|-712334|-404064|-171198|-96079|-818835|-846238|-308241|-335616|-513999|-386004|-253844|-160409|-863826|-969694|,-635826|-226155|-491331|-717197|-766149|-431911|-802876|-950728|-904344|-63710|-835177|-402903|-263878|-374469|-908271|,-822311|-40796|-342966|-347351|-870944|-827271|-295871|-161636|-902827|-119472|-50868|-960264|-353028|-835921|-507048|,1115,69908,4918,1047,52053046048049000000000000000000000000001043,56050052055056046055049000000000000000001043,48046048049000000000000000000000000000001043,48046048056000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057056045048050045050052000000000001043,49057057056045048051045050049000000000001043,49057057056045048051045050053000000000001043,68069076073086069082032073078032080069083127,83072073081000000000000000000000000000001043,32105114111110105099032112097099107097104145,89
-619897,-387588,-669378,-729564,-256405|-492494|-547857|-184203|-404279|-538586|-202578|-995579|-66551|-656215|-312150|-916164|-160825|-884087|-629098|,-657817|-645124|-616231|-265714|-227803|-363118|-414939|-108405|-203517|-1952|-243159|-507250|-448359|-42478|-448209|,-849810|-226959|-844592|-691637|-696543|-344532|-496809|-666405|-278413|-47256|-906270|-1361|-824479|-957240|-986038|,-112711|-145734|-795314|-406321|-682711|-903371|-309772|-687916|-178947|-910438|-181899|-588966|-666618|-430967|-698430|,-831496|-921712|-570241|-637605|-218975|-675461|-514989|-330219|-791724|-51532|-605343|-293368|-465040|-992167|-149620|,-203899|-87449|-377806|-119131|-671557|-501837|-822126|-805645|-8297|-668471|-566446|-889514|-562527|-983250|-924748|,-910311|-96478|-325119|-818773|-683478|-49570|-531324|-179279|-126092|-932371|-933628|-379956|-20826|-571937|-10755|,-28660|-16087|-286394|-163782|-235599|-948126|-791804|-155446|-266708|-184074|-370755|-9674|-830731|-56993|-704765|,-41167|-2400|-168804|-995247|-674754|-277263|-131635|-912998|-256416|-998787|-621039|-274864|-796238|-486464|-35475|,-571694|-845314|-285012|-592053|-496372|-281252|-593738|-606535|-868232|-185532|-941583|-693491|-648286|-212760|-12223|,-947266|-186241|-88914|-938830|-394714|-424562|-925192|-734697|-186432|-243500|-320119|-132637|-464139|-890341|-607894|,-61212|-509138|-629979|-977006|-455665|-783879|-293800|-339049|-883779|-150284|-285900|-20029|-317083|-949743|-861573|,1115,194333,19343,1048,51051046048049000000000000000000000000001043,52053054049053046050053000000000000000001043,48046048049000000000000000000000000000001043,48046048050000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057056045048052045049051000000000001043,49057057056045048051045050049000000000001043,49057057056045048052045049054000000000001043,78079078070000000000000000000000000000001043,70079067000000000000000000000000000000001043,32115101114118101032113117105099107108122076,90
-65270,-160744,-840228,-853448,-963192|-410419|-144233|-764993|-636731|-153854|-748786|-92398|-255714|-383133|-156991|-373762|-433288|-650454|-76687|,-931619|-115415|-525992|-659851|-122441|-527794|-972675|-447813|-693710|-434176|-321655|-15759|-893672|-254456|-413627|,-976063|-725426|-160712|-613035|-798284|-731277|-927281|-78778|-193192|-456376|-44704|-424500|-837982|-224074|-719575|,-132767|-790515|-27799|-744081|-322166|-393811|-564695|-633129|-57955|-25760|-160220|-934635|-813817|-961780|-125791|,-512587|-354827|-988375|-408934|-81160|-879189|-822019|-538622|-552770|-851330|-503992|-184588|-422118|-732936|-382396|,-211289|-66935|-150063|-109107|-652779|-707104|-1711|-995094|-321385|-84793|-256502|-255827|-198263|-355704|-696328|,-493047|-423061|-769061|-237808|-973880|-981544|-524115|-543600|-425181|-686543|-367212|-978362|-628340|-611694|-767271|,-114930|-876444|-979225|-162573|-897543|-182020|-521674|-789201|-924983|-964066|-379151|-987803|-247531|-596669|-987363|,-153936|-28023|-600890|-273012|-875317|-66488|-677255|-348311|-163002|-643185|-684943|-10490|-877859|-397061|-793393|,-279751|-99513|-85071|-11109|-703838|-770912|-347518|-729957|-276867|-725780|-885974|-636305|-701871|-434456|-46393|,-712455|-33225|-346531|-693180|-790569|-876860|-344116|-892337|-905189|-493232|-253810|-310236|-166349|-349518|-649050|,-380226|-594954|-967862|-659502|-659288|-922900|-883868|-59269|-441816|-929836|-946723|-901427|-287033|-728005|-38377|,1115,207553,12564,1049,51057046048049000000000000000000000000001043,53053050048052046049050000000000000000001043,48046048057000000000000000000000000000001043,48046048055000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057056045048049045050058000000000001043,49057057056045048052045048056000000000001043,49057057056045048050045049057000000000001043,68069076073086069082032073078032080069083127,82065073077000000000000000000000000000001043,108032097099099111117110116115032115108102145,91
-663046,-502219,-607762,-457821,-241505|-808997|-385508|-217415|-617035|-108402|-960075|-856428|-423642|-449898|-43061|-905248|-270534|-686245|-494526|,-622090|-439557|-737077|-982515|-280437|-909748|-634200|-425832|-616767|-829847|-142515|-391904|-607202|-562040|-207418|,-712261|-609195|-262846|-11093|-747494|-583045|-894799|-680427|-859418|-486357|-672175|-704526|-237788|-869749|-794651|,-911482|-971503|-686100|-941568|-278684|-507847|-930342|-527616|-929999|-611739|-88849|-862328|-513745|-380837|-647169|,-92294|-724637|-898267|-943241|-561157|-438163|-344302|-708256|-24859|-913726|-571749|-303089|-823847|-105966|-526293|,-110695|-540812|-618244|-293439|-941446|-911615|-117964|-824454|-309453|-148111|-197572|-804555|-208215|-166996|-838203|,-402333|-217974|-970790|-140292|-949374|-291004|-700881|-706917|-942800|-325270|-813354|-320783|-488192|-750147|-839157|,-661731|-550627|-205794|-82365|-195783|-275876|-50057|-119968|-975721|-884997|-659839|-411739|-642154|-995477|-111893|,-936151|-560389|-543015|-776811|-195336|-492734|-87504|-229411|-663670|-600580|-832504|-704533|-549232|-533315|-550142|,-968945|-602736|-969674|-542189|-901112|-981559|-458518|-721115|-784110|-811854|-207487|-687441|-374114|-393070|-459577|,-562976|-962851|-995620|-820332|-316236|-175584|-570786|-508822|-810742|-329594|-425576|-630492|-140577|-735608|-389091|,-673521|-905724|-878235|-858026|-263572|-765359|-109672|-650007|-875517|-423246|-292153|-86815|-699133|-232727|-543317|,1115,392313,2352,1050,51052046048049000000000000000000000000001043,52054050052056046053049000000000000000001043,48046048053000000000000000000000000000001043,48046048050000000000000000000000000000001043,79000000000000000000000000000000000000001043,80000000000000000000000000000000000000001043,49057057056045048051045048054000000000001043,49057057056045048052045050051000000000001043,49057057056045048051045051049000000000001043,68069076073086069082032073078032080069083127,84082085067076000000000000000000000000001043,115032099097106111108101046033000000000001043,92
